Provider State,Average Covered Charges
Iowa,$12266.00
Iowa,$11998.25
Iowa,$9539.40
Iowa,$11833.89
Iowa,$18951.80
Kansas,$14707.83
Kansas,$20914.34
Kansas,$11236.64
Kansas,$20737.95
Kansas,$32092.77
Kansas,$18926.03
Kansas,$18680.08
Kansas,$23026.11
Kansas,$22457.43
Kansas,$33883.23
Kansas,$11089.64
Kansas,$12973.71
Kansas,$19489.25
Kansas,$5040.36
Kansas,$39853.27
Kansas,$24369.45
Kansas,$9916.71
Kentucky,$17458.76
Kentucky,$9889.46
Kentucky,$15995.34
Kentucky,$14830.89
Kentucky,$10836.45
Kentucky,$17390.71
Kentucky,$6388.32
Kentucky,$12285.96
Kentucky,$14261.22
Kentucky,$12004.22
Kentucky,$12107.74
Kentucky,$15643.95
Kentucky,$13859.14
Kentucky,$9853.12
Kentucky,$12353.00
Kentucky,$12945.28
Kentucky,$22220.02
Kentucky,$12442.00
Kentucky,$16800.97
Kentucky,$8300.15
Kentucky,$12987.51
Kentucky,$16716.63
Kentucky,$12415.47
Kentucky,$7913.40
Kentucky,$6205.10
Kentucky,$18799.20
Kentucky,$25790.58
Kentucky,$14480.58
Kentucky,$19263.34
Kentucky,$32749.02
Kentucky,$10651.33
Louisiana,$15973.15
Louisiana,$28426.68
Louisiana,$31400.36
Louisiana,$13335.55
Louisiana,$24544.11
Louisiana,$25950.81
Louisiana,$17194.88
Louisiana,$18678.69
Louisiana,$24205.92
Louisiana,$14924.29
Louisiana,$12961.20
Louisiana,$21019.42
Louisiana,$9148.29
Louisiana,$12175.14
Louisiana,$19918.19
Louisiana,$9777.00
Louisiana,$17596.57
Louisiana,$12620.66
Louisiana,$18413.54
Louisiana,$21597.05
Louisiana,$14016.81
Louisiana,$18696.16
Maine,$9540.91
Maine,$16408.15
Maine,$11828.50
Maine,$12536.04
Maine,$11225.27
Maine,$12439.58
Maine,$12143.90
Maine,$9947.22
Maine,$13116.06
Maine,$14412.56
Maine,$15430.83
Maine,$9881.71
Maine,$12641.33
Maine,$9208.59
Maryland,$7090.85
Maryland,$8630.58
Maryland,$11061.10
Maryland,$6497.67
Maryland,$7747.54
Maryland,$7150.50
Maryland,$7477.75
Maryland,$6295.27
Maryland,$11716.76
Maryland,$6698.71
Maryland,$9214.86
Maryland,$8647.57
Maryland,$8916.60
Maryland,$7685.63
Maryland,$7983.48
Maryland,$6908.08
Maryland,$6303.44
Maryland,$7607.23
Maryland,$7587.90
Maryland,$8495.27
Maryland,$8485.15
Maryland,$8233.65
Maryland,$7204.35
Maryland,$7025.41
Maryland,$5921.50
Maryland,$7116.64
Maryland,$11355.28
Maryland,$6298.10
Maryland,$7710.87
Maryland,$6045.20
Maryland,$10147.39
Maryland,$7267.54
Maryland,$6809.14
Maryland,$6931.80
Maryland,$8994.68
Maryland,$7381.87
Maryland,$6845.91
Maryland,$7110.69
Maryland,$7434.92
Massachusetts,$11287.75
Massachusetts,$9868.92
Massachusetts,$12752.78
Massachusetts,$11785.54
Massachusetts,$11249.54
Massachusetts,$11043.62
Massachusetts,$9290.39
Massachusetts,$9330.54
Massachusetts,$10907.26
Massachusetts,$8469.15
Massachusetts,$9865.28
Massachusetts,$16060.21
Massachusetts,$7613.16
Massachusetts,$25126.57
Massachusetts,$9807.05
Massachusetts,$11989.30
Massachusetts,$10115.60
Massachusetts,$9700.84
Massachusetts,$11278.66
Massachusetts,$9756.66
Massachusetts,$12964.23
Massachusetts,$10680.04
Massachusetts,$7729.27
Massachusetts,$31523.40
Massachusetts,$8551.86
Massachusetts,$11380.80
Massachusetts,$19172.25
Massachusetts,$10353.91
Massachusetts,$8771.89
Massachusetts,$9271.35
Massachusetts,$13306.08
Massachusetts,$14384.98
Massachusetts,$10372.97
Massachusetts,$8484.31
Massachusetts,$11761.07
Massachusetts,$17209.35
Massachusetts,$7538.42
Massachusetts,$10412.31
Massachusetts,$29002.52
Massachusetts,$7337.76
Massachusetts,$15296.28
Massachusetts,$16096.94
Massachusetts,$10814.91
Massachusetts,$9487.89
Massachusetts,$17623.38
Massachusetts,$10267.48
Massachusetts,$8241.21
Massachusetts,$12014.53
Massachusetts,$10465.83
Michigan,$12652.48
Michigan,$11168.66
Michigan,$14636.28
Michigan,$15276.85
Michigan,$14954.76
Michigan,$17910.37
Michigan,$10228.28
Michigan,$16830.26
Michigan,$15209.61
Michigan,$9196.85
Michigan,$12250.86
Michigan,$8270.75
Michigan,$16576.20
Michigan,$23566.72
Michigan,$13518.82
Michigan,$17647.95
Michigan,$7580.23
Michigan,$12409.61
Michigan,$10732.80
Michigan,$16018.46
Michigan,$11212.22
Michigan,$13829.17
Michigan,$20300.91
Michigan,$10458.41
Michigan,$13164.55
Michigan,$17996.46
Michigan,$8042.92
Michigan,$12731.32
Michigan,$11460.03
Michigan,$20763.69
Michigan,$13900.66
Michigan,$16413.88
Michigan,$17876.34
Michigan,$16021.30
Michigan,$15538.52
Michigan,$16496.93
Michigan,$12849.88
Michigan,$12315.39
Michigan,$18270.63
Michigan,$19117.39
Michigan,$19997.26
Michigan,$15309.22
Michigan,$16775.76
Michigan,$17226.48
Michigan,$18098.61
Michigan,$10207.23
Michigan,$11020.91
Michigan,$13705.75
Michigan,$12709.13
Michigan,$24885.40
Michigan,$13773.18
Michigan,$10798.68
Michigan,$14399.02
Michigan,$18768.55
Michigan,$13777.20
Michigan,$26436.94
Michigan,$13663.76
Michigan,$13969.55
Minnesota,$22395.37
Minnesota,$14209.43
Minnesota,$19757.22
Minnesota,$15605.90
Minnesota,$14120.80
Minnesota,$17997.05
Minnesota,$22318.62
Minnesota,$8979.50
Minnesota,$10560.54
Minnesota,$18507.00
Minnesota,$13899.37
Minnesota,$10814.04
Minnesota,$22374.80
Minnesota,$16528.82
Minnesota,$12715.55
Minnesota,$16523.34
Minnesota,$19950.85
Minnesota,$11539.95
Minnesota,$15669.72
Minnesota,$24180.67
Minnesota,$23892.27
Minnesota,$11003.00
Minnesota,$20978.53
Minnesota,$12386.81
Minnesota,$19712.00
Minnesota,$17356.21
Minnesota,$17402.76
Minnesota,$12255.64
Mississippi,$19686.39
Mississippi,$17263.20
Mississippi,$29539.71
Mississippi,$21092.05
Mississippi,$35569.52
Mississippi,$12022.92
Mississippi,$11065.00
Mississippi,$20761.68
Mississippi,$23862.65
Mississippi,$18526.03
Mississippi,$16721.12
Mississippi,$9657.61
Mississippi,$12932.39
Mississippi,$17205.33
Mississippi,$35437.66
Mississippi,$8895.09
Mississippi,$18280.29
Mississippi,$17833.11
Mississippi,$24427.18
Mississippi,$26538.91
Mississippi,$16184.90
Missouri,$20701.57
Missouri,$16745.97
Missouri,$15786.08
Missouri,$11536.09
Missouri,$14422.11
Missouri,$19529.04
Missouri,$21231.04
Missouri,$26434.72
Missouri,$9016.44
Missouri,$15582.78
Missouri,$52096.45
Missouri,$19295.98
Missouri,$19660.73
Missouri,$15966.86
Missouri,$12023.42
Missouri,$24177.84
Missouri,$11308.90
Missouri,$17613.47
Missouri,$14880.19
Missouri,$13055.45
Missouri,$18321.81
Missouri,$17769.10
Missouri,$15739.33
Missouri,$36686.08
Missouri,$19686.36
Missouri,$14287.93
Missouri,$19540.16
Missouri,$26698.10
Missouri,$13243.62
Missouri,$21524.77
Missouri,$19553.92
Missouri,$20719.13
Missouri,$31501.92
Missouri,$18786.37
Missouri,$22501.50
Missouri,$10305.92
Missouri,$10584.53
Missouri,$23398.86
Missouri,$14875.08
Missouri,$16047.98
Missouri,$18461.88
Missouri,$26395.76
Missouri,$19838.53
Missouri,$14130.00
Missouri,$16104.34
Missouri,$21796.41
Montana,$10380.20
Montana,$15678.17
Montana,$10788.58
Montana,$15507.05
Montana,$12858.42
Montana,$13877.41
Nebraska,$17763.15
Nebraska,$17037.59
Nebraska,$27508.00
Nebraska,$12899.69
Nebraska,$15383.00
Nebraska,$35666.33
Nebraska,$12209.30
Nebraska,$18994.70
Nebraska,$15956.91
Nebraska,$19668.09
Nebraska,$14192.45
Nebraska,$26744.41
Nebraska,$13983.90
Nebraska,$10379.23
Nebraska,$16508.60
Nevada,$29605.95
Nevada,$35625.76
Nevada,$26855.00
Nevada,$29732.50
Nevada,$24871.71
Nevada,$28148.78
Nevada,$30011.23
Nevada,$31420.45
Nevada,$28385.85
Nevada,$33149.41
Nevada,$36345.23
Nevada,$38851.35
Nevada,$24573.56
Nevada,$35500.47
Nevada,$46355.78
New Hampshire,$16910.73
New Hampshire,$22611.57
New Hampshire,$14610.26
New Hampshire,$12257.90
New Hampshire,$10862.36
New Hampshire,$19348.61
New Hampshire,$14245.45
New Hampshire,$13649.50
New Hampshire,$16935.92
New Hampshire,$19152.19
New Hampshire,$14585.62
New Jersey,$50494.16
New Jersey,$66879.95
New Jersey,$36680.37
New Jersey,$17907.81
New Jersey,$30347.60
New Jersey,$30286.35
New Jersey,$44779.80
New Jersey,$29897.30
New Jersey,$19964.68
New Jersey,$24496.30
New Jersey,$50689.65
New Jersey,$30642.53
New Jersey,$43977.81
New Jersey,$30800.79
New Jersey,$40541.94
New Jersey,$54217.31
New Jersey,$37607.93
New Jersey,$52103.15
New Jersey,$129247.56
New Jersey,$36138.42
New Jersey,$50958.11
New Jersey,$43319.35
New Jersey,$43621.15
New Jersey,$45803.68
New Jersey,$52578.94
New Jersey,$51680.03
New Jersey,$44882.00
New Jersey,$35350.78
New Jersey,$50392.13
New Jersey,$48554.80
New Jersey,$44377.30
New Jersey,$62806.94
New Jersey,$40218.63
New Jersey,$29303.30
New Jersey,$42991.73
New Jersey,$29220.04
New Jersey,$45045.65
New Jersey,$49732.70
New Jersey,$44338.33
New Jersey,$52689.22
New Jersey,$33832.31
New Jersey,$52378.85
New Jersey,$49111.41
New Jersey,$48385.20
New Jersey,$45095.50
New Jersey,$46912.17
New Jersey,$36618.66
New Jersey,$46341.42
New Jersey,$38948.75
New Jersey,$42285.01
New Jersey,$31601.36
New Jersey,$68254.00
New Jersey,$24055.92
New Jersey,$38388.89
New Jersey,$40393.49
New Jersey,$33621.96
New Jersey,$32949.18
New Jersey,$29716.35
New Jersey,$41017.80
New Jersey,$58100.33
New Mexico,$17389.05
New Mexico,$20601.91
New Mexico,$18838.17
New Mexico,$32737.36
New Mexico,$17980.58
New Mexico,$19947.18
New Mexico,$17110.40
New Mexico,$37806.16
New Mexico,$14589.39
New York,$10935.47
New York,$22372.83
New York,$12844.31
New York,$9119.71
New York,$10356.58
New York,$11286.52
New York,$25002.83
New York,$11215.09
New York,$12153.68
New York,$26749.54
New York,$28777.82
New York,$15884.02
New York,$24803.86
New York,$28310.31
New York,$12127.72
New York,$23519.11
New York,$28927.06
New York,$22254.38
New York,$22817.08
New York,$20476.75
New York,$19768.46
New York,$10574.54
New York,$37121.97
New York,$16056.21
New York,$27810.21
New York,$10493.60
New York,$12755.15
New York,$8013.21
New York,$9192.93
New York,$8527.38
New York,$15355.07
New York,$8796.34
New York,$29932.61
New York,$9744.92
New York,$7482.29
New York,$27517.63
New York,$35385.18
New York,$26067.89
New York,$14548.33
New York,$36818.35
New York,$14545.94
New York,$27344.30
New York,$19018.05
New York,$16762.06
New York,$24396.14
New York,$11139.58
New York,$11715.36
New York,$42244.01
New York,$14103.74
New York,$27341.21
New York,$27720.80
New York,$10933.37
New York,$19966.25
New York,$14758.37
New York,$7733.80
New York,$36719.16
New York,$29560.94
New York,$25212.25
New York,$27267.44
New York,$13727.12
New York,$39691.04
New York,$7294.36
New York,$11678.18
New York,$12471.22
New York,$27695.16
New York,$34177.94
New York,$15320.88
New York,$21590.18
New York,$29176.29
New York,$13270.33
New York,$22149.88
New York,$22230.66
New York,$30926.81
New York,$14514.61
New York,$13743.26
New York,$17515.80
New York,$15790.40
New York,$16604.28
New York,$15776.27
New York,$57288.88
New York,$10368.89
New York,$22256.90
New York,$8247.74
New York,$23832.32
New York,$10935.90
New York,$33108.08
New York,$17014.45
New York,$31586.41
New York,$25116.51
New York,$18954.32
New York,$24093.04
New York,$26879.78
New York,$28200.20
New York,$12716.52
New York,$10732.05
New York,$13215.45
New York,$33620.23
New York,$15405.75
New York,$15645.03
New York,$10363.53
New York,$23293.56
New York,$25973.75
New York,$24404.35
New York,$12839.82
New York,$19218.37
New York,$21383.66
New York,$22722.21
New York,$13500.36
New York,$23923.50
New York,$39517.86
North Carolina,$17357.45
North Carolina,$13296.40
North Carolina,$13341.63
North Carolina,$16411.61
North Carolina,$13505.18
North Carolina,$7655.58
North Carolina,$12890.18
North Carolina,$13511.80
North Carolina,$10594.50
North Carolina,$23338.12
North Carolina,$12926.94
North Carolina,$26169.83
North Carolina,$27992.43
North Carolina,$12815.68
North Carolina,$16229.86
North Carolina,$21630.40
North Carolina,$18104.11
North Carolina,$19941.40
North Carolina,$10970.26
North Carolina,$15355.38
North Carolina,$9974.72
North Carolina,$15190.40
North Carolina,$10424.00
North Carolina,$23429.52
North Carolina,$11325.94
North Carolina,$17350.11
North Carolina,$17007.45
North Carolina,$18924.80
North Carolina,$13663.12
North Carolina,$18331.05
North Carolina,$18792.66
North Carolina,$20802.69
North Carolina,$16523.81
North Carolina,$14156.94
North Carolina,$20229.00
North Carolina,$18514.45
North Carolina,$12155.72
North Carolina,$13446.00
North Carolina,$12130.77
North Carolina,$15866.84
North Carolina,$17008.72
North Carolina,$17659.75
North Carolina,$11855.14
North Carolina,$9767.78
North Carolina,$21225.70
North Carolina,$11475.91
North Carolina,$16197.80
North Carolina,$21195.15
North Carolina,$11977.76
North Dakota,$13568.03
North Dakota,$10133.42
North Dakota,$10957.71
North Dakota,$12211.88
Ohio,$13045.34
Ohio,$16011.31
Ohio,$20942.42
Ohio,$12368.38
Ohio,$15297.31
Ohio,$7340.69
Ohio,$15143.76
Ohio,$11580.61
Ohio,$16657.80
Ohio,$25745.56
Ohio,$24685.80
Ohio,$21900.26
Ohio,$11607.39
Ohio,$22507.36
Ohio,$19092.48
Ohio,$11104.25
Ohio,$12248.38
Ohio,$7310.23
Ohio,$14724.00
Ohio,$11549.26
Ohio,$10811.62
Ohio,$26591.73
Ohio,$31281.41
Ohio,$30719.44
Ohio,$11754.27
Ohio,$20886.95
Ohio,$14992.08
Ohio,$17884.78
Ohio,$15118.29
Ohio,$11953.94
Ohio,$18157.25
Ohio,$27502.01
Ohio,$8241.76
Ohio,$10584.77
Ohio,$28842.10
Ohio,$15102.89
Ohio,$27730.64
Ohio,$19222.89
Ohio,$14527.20
Ohio,$19606.00
Ohio,$17716.29
Ohio,$13665.41
Ohio,$10564.50
Ohio,$24120.15
Ohio,$14773.75
Ohio,$14323.06
Ohio,$12848.29
Ohio,$10770.71
Ohio,$7746.58
Ohio,$16476.76
Ohio,$16724.77
Ohio,$22778.73
Ohio,$13363.94
Ohio,$13802.71
Ohio,$14660.75
Ohio,$15611.86
Ohio,$8401.63
Ohio,$17199.55
Ohio,$27799.62
Ohio,$17590.96
Ohio,$15837.79
Ohio,$20614.71
Ohio,$20193.75
Ohio,$17078.88
Ohio,$11132.72
Ohio,$15736.96
Ohio,$18600.41
Ohio,$15721.92
Ohio,$18345.20
Ohio,$12381.40
Ohio,$15963.53
Ohio,$16817.20
Ohio,$15847.42
Ohio,$20400.41
Ohio,$5875.27
Ohio,$19872.71
Ohio,$20466.52
Ohio,$11713.46
Ohio,$17862.79
Ohio,$9221.15
Ohio,$10501.50
Ohio,$19310.79
Ohio,$16886.79
Ohio,$11807.96
Ohio,$25308.45
Ohio,$17993.42
Ohio,$27249.00
Ohio,$12340.95
Ohio,$17658.94
Oklahoma,$15810.96
Oklahoma,$21928.31
Oklahoma,$16973.11
Oklahoma,$30299.33
Oklahoma,$10464.73
Oklahoma,$14227.27
Oklahoma,$16457.42
Oklahoma,$22553.70
Oklahoma,$28338.40
Oklahoma,$20955.32
Oklahoma,$11981.90
Oklahoma,$12713.33
Oklahoma,$13860.72
Oklahoma,$14800.28
Oklahoma,$32503.90
Oklahoma,$28085.64
Oklahoma,$22284.23
Oklahoma,$7354.88
Oklahoma,$23305.94
Oklahoma,$14222.25
Oklahoma,$10113.21
Oklahoma,$19319.42
Oregon,$16041.53
Oregon,$15774.75
Oregon,$34715.80
Oregon,$19616.11
Oregon,$25414.38
Oregon,$19403.53
Oregon,$18427.72
Oregon,$22758.61
Oregon,$12585.40
Oregon,$13023.12
Oregon,$15352.00
Oregon,$13924.31
Pennsylvania,$18794.88
Pennsylvania,$16476.39
Pennsylvania,$18199.13
Pennsylvania,$28377.55
Pennsylvania,$22280.28
Pennsylvania,$20828.69
Pennsylvania,$8008.45
Pennsylvania,$38342.60
Pennsylvania,$96878.11
Pennsylvania,$21120.03
Pennsylvania,$9944.60
Pennsylvania,$10742.83
Pennsylvania,$12290.16
Pennsylvania,$8765.13
Pennsylvania,$7286.07
Pennsylvania,$7440.84
Pennsylvania,$12516.51
Pennsylvania,$21715.05
Pennsylvania,$13705.43
Pennsylvania,$15568.48
Pennsylvania,$35065.07
Pennsylvania,$28694.83
Pennsylvania,$21479.90
Pennsylvania,$20415.29
Pennsylvania,$23696.00
Pennsylvania,$25241.37
Pennsylvania,$15748.50
Pennsylvania,$13449.11
Pennsylvania,$18346.09
Pennsylvania,$18527.92
Pennsylvania,$36820.52
Pennsylvania,$16595.96
Pennsylvania,$47713.25
Pennsylvania,$66998.38
Pennsylvania,$8898.56
Pennsylvania,$9151.69
Pennsylvania,$15975.40
Pennsylvania,$36955.66
Pennsylvania,$22700.97
Pennsylvania,$9128.81
Pennsylvania,$16933.73
Pennsylvania,$16885.52
Pennsylvania,$13022.91
Pennsylvania,$54682.20
Pennsylvania,$12836.56
Pennsylvania,$30409.04
Pennsylvania,$19979.71
Pennsylvania,$27655.25
Pennsylvania,$29134.43
Pennsylvania,$33847.85
Pennsylvania,$20894.69
Pennsylvania,$33261.37
Pennsylvania,$35851.80
Pennsylvania,$11920.62
Pennsylvania,$12643.20
Pennsylvania,$16499.78
Pennsylvania,$37578.60
Pennsylvania,$10153.73
Pennsylvania,$44381.86
Pennsylvania,$32703.20
Pennsylvania,$9782.85
Pennsylvania,$43570.27
Pennsylvania,$17614.38
Pennsylvania,$9600.26
Pennsylvania,$42474.25
Pennsylvania,$15614.50
Pennsylvania,$19929.93
Pennsylvania,$77696.01
Pennsylvania,$19168.11
Pennsylvania,$7646.25
Pennsylvania,$11884.00
Pennsylvania,$36863.02
Pennsylvania,$22517.94
Pennsylvania,$23902.87
Pennsylvania,$37408.17
Pennsylvania,$10790.32
Pennsylvania,$11550.13
Pennsylvania,$23567.00
Pennsylvania,$44003.80
Pennsylvania,$27764.76
Pennsylvania,$21210.64
Pennsylvania,$29700.70
Pennsylvania,$13039.48
Pennsylvania,$40384.24
Pennsylvania,$13842.75
Pennsylvania,$25197.91
Pennsylvania,$27693.22
Pennsylvania,$32224.64
Pennsylvania,$8326.29
Pennsylvania,$13165.31
Pennsylvania,$16453.53
Pennsylvania,$22125.82
Pennsylvania,$98274.64
Pennsylvania,$21779.00
Rhode Island,$21220.12
Rhode Island,$20135.38
Rhode Island,$25828.33
Rhode Island,$29130.54
Rhode Island,$22244.85
South Carolina,$14273.48
South Carolina,$19223.42
South Carolina,$14638.82
South Carolina,$34020.89
South Carolina,$15269.20
South Carolina,$26388.37
South Carolina,$10587.06
South Carolina,$28868.65
South Carolina,$32179.06
South Carolina,$12856.92
South Carolina,$14618.45
South Carolina,$22128.45
South Carolina,$15191.52
South Carolina,$17885.28
South Carolina,$11684.80
South Carolina,$25850.92
South Carolina,$21318.29
South Carolina,$28625.81
South Carolina,$25395.91
South Carolina,$24231.25
South Carolina,$17010.45
South Carolina,$29138.84
South Carolina,$22664.50
South Carolina,$22946.07
South Carolina,$22640.00
South Carolina,$29987.15
South Carolina,$33066.94
South Carolina,$16718.60
South Dakota,$10252.07
South Dakota,$11726.10
South Dakota,$19182.69
South Dakota,$17184.06
South Dakota,$15846.71
South Dakota,$19044.89
South Dakota,$17668.00
Tennessee,$10809.47
Tennessee,$33981.83
Tennessee,$12652.31
Tennessee,$22769.46
Tennessee,$13516.83
Tennessee,$20528.98
Tennessee,$14798.75
Tennessee,$12772.00
Tennessee,$13586.09
Tennessee,$19012.13
Tennessee,$32491.45
Tennessee,$18607.84
Tennessee,$19483.26
Tennessee,$14509.50
Tennessee,$19325.70
Tennessee,$11629.43
Tennessee,$21760.08
Tennessee,$25684.17
Tennessee,$11499.12
Tennessee,$13374.93
Tennessee,$15202.17
Tennessee,$23171.17
Tennessee,$19453.10
Tennessee,$12196.40
Tennessee,$14198.84
Tennessee,$17230.82
Tennessee,$26503.85
Tennessee,$58969.43
Tennessee,$32739.00
Tennessee,$12953.26
Tennessee,$39137.37
Tennessee,$22667.95
Texas,$39887.42
Texas,$11061.41
Texas,$23686.63
Texas,$24274.22
Texas,$40958.33
Texas,$24304.21
Texas,$21414.30
Texas,$19213.34
Texas,$21978.00
Texas,$29922.00
Texas,$20962.19
Texas,$23750.16
Texas,$25438.21
Texas,$24785.58
Texas,$48781.93
Texas,$16723.00
Texas,$25760.00
Texas,$34822.19
Texas,$22987.12
Texas,$16501.75
Texas,$32807.20
Texas,$27612.86
Texas,$19195.60
Texas,$29773.13
Texas,$16795.83
Texas,$45345.78
Texas,$28363.81
Texas,$43015.08
Texas,$31524.84
Texas,$51862.46
Texas,$44310.68
Texas,$29366.84
Texas,$19620.07
Texas,$19070.89
Texas,$24286.26
Texas,$28740.08
Texas,$18307.29
Texas,$24363.84
Texas,$22775.45
Texas,$30883.21
Texas,$11103.30
Texas,$16812.85
Texas,$23881.33
Texas,$24262.27
Texas,$24084.69
Texas,$39848.31
Texas,$14786.22
Texas,$20927.57
Texas,$18057.07
Texas,$4371.76
Texas,$32410.47
Texas,$20788.45
Texas,$14846.27
Texas,$25226.81
Texas,$29928.90
Texas,$27068.84
Texas,$27481.88
Texas,$40650.93
Texas,$36171.95
Texas,$21756.77
Texas,$17846.13
Texas,$21414.42
Texas,$22615.81
Texas,$18378.00
Texas,$25938.87
Texas,$20324.00
Texas,$19863.41
Texas,$8549.33
Texas,$22637.58
Texas,$9024.27
Texas,$37502.31
Texas,$33205.20
Texas,$34509.72
Texas,$20740.58
Texas,$17958.35
Texas,$40928.64
Texas,$37143.36
Texas,$36675.02
Texas,$24970.30
Texas,$41431.85
Texas,$49036.27
Texas,$46952.82
Texas,$32978.15
Texas,$27435.83
Texas,$24384.04
Texas,$37584.80
Texas,$26292.66
Texas,$33482.83
Texas,$17322.72
Texas,$21525.38
Texas,$39319.60
Texas,$30931.19
Texas,$31973.50
Texas,$18676.30
Texas,$18734.23
Texas,$16210.13
Texas,$17146.13
Texas,$43397.45
Texas,$25287.06
Texas,$31076.33
Texas,$19415.04
Texas,$25679.17
Texas,$34481.65
Texas,$36140.81
Texas,$17955.91
Texas,$22521.60
Utah,$20627.93
Utah,$16230.00
Utah,$19151.75
Utah,$21639.05
Utah,$13099.18
Utah,$14259.95
Utah,$16142.60
Utah,$19127.18
Vermont,$13240.65
Vermont,$18093.38
Vermont,$10554.58
Virginia,$12590.04
Virginia,$12723.46
Virginia,$18575.74
Virginia,$27044.87
Virginia,$17871.66
Virginia,$13946.28
Virginia,$10846.90
Virginia,$17500.45
Virginia,$11530.55
Virginia,$23079.23
Virginia,$17506.78
Virginia,$23068.08
Virginia,$18311.50
Virginia,$10698.94
Virginia,$13889.46
Virginia,$17454.75
Virginia,$14838.43
Virginia,$16316.31
Virginia,$18534.91
Virginia,$10283.75
Virginia,$14030.47
Virginia,$16869.77
Virginia,$18267.11
Virginia,$19105.41
Virginia,$15753.88
Virginia,$12214.72
Virginia,$40914.48
Virginia,$19543.46
Virginia,$21602.85
Virginia,$10090.39
Virginia,$14416.38
Virginia,$11106.82
Virginia,$12869.72
Virginia,$17015.80
Virginia,$14969.57
Virginia,$34361.63
Virginia,$13113.68
Virginia,$12997.07
Virginia,$17854.00
Virginia,$30673.14
Virginia,$17644.92
Virginia,$13796.90
Virginia,$15141.40
Virginia,$17496.92
Virginia,$17659.95
Washington,$23721.30
Washington,$22293.38
Washington,$13243.23
Washington,$12339.68
Washington,$17960.38
Washington,$17683.75
Washington,$21148.72
Washington,$27812.73
Washington,$21065.20
Washington,$20506.33
Washington,$20212.16
Washington,$22111.29
Washington,$20331.00
Washington,$21164.15
Washington,$12791.65
Washington,$23016.19
Washington,$20578.40
Washington,$20868.50
Washington,$17458.91
Washington,$22102.60
Washington,$17734.29
Washington,$20061.64
Washington,$8044.62
Washington,$18658.38
Washington,$23477.75
Washington,$17147.54
Washington,$28398.95
Washington,$15516.59
Washington,$19254.15
Washington,$30277.57
Washington,$24010.07
Washington,$24135.38
West Virginia,$14362.43
West Virginia,$10274.21
West Virginia,$14785.39
West Virginia,$9480.40
West Virginia,$9718.38
West Virginia,$6800.25
West Virginia,$17635.25
West Virginia,$10325.11
West Virginia,$11382.27
West Virginia,$13334.95
West Virginia,$7436.64
West Virginia,$10660.36
West Virginia,$6216.00
West Virginia,$10469.58
West Virginia,$16130.05
West Virginia,$15676.76
West Virginia,$10866.30
West Virginia,$12137.16
West Virginia,$8583.26
Wisconsin,$14740.36
Wisconsin,$17249.04
Wisconsin,$13267.30
Wisconsin,$15368.97
Wisconsin,$14812.94
Wisconsin,$15748.76
Wisconsin,$11450.72
Wisconsin,$10364.15
Wisconsin,$14088.00
Wisconsin,$17352.16
Wisconsin,$16824.84
Wisconsin,$19700.19
Wisconsin,$13928.25
Wisconsin,$16194.90
Wisconsin,$18127.00
Wisconsin,$17441.90
Wisconsin,$19358.66
Wisconsin,$15266.00
Wisconsin,$16401.55
Wisconsin,$16026.65
Wisconsin,$12450.38
Wisconsin,$21104.14
Wisconsin,$21443.83
Wisconsin,$12972.46
Wisconsin,$11714.27
Wisconsin,$15343.13
Wisconsin,$11926.20
Wisconsin,$21399.00
Wisconsin,$23069.25
Wisconsin,$18024.87
Wisconsin,$10119.18
Wisconsin,$13945.46
Wisconsin,$16547.02
Wisconsin,$12263.00
Wyoming,$19875.45
Wyoming,$20109.12
Wyoming,$18984.52
Wyoming,$14886.41
Texas,$35489.25
Texas,$43512.36
Texas,$34272.63
Texas,$21654.78
Alabama,$15115.18
Alabama,$12743.71
Alabama,$21852.76
Alabama,$29579.84
Alabama,$11880.45
Alabama,$19678.80
Alabama,$17723.64
Alabama,$25561.18
Alabama,$9852.66
Alabama,$10926.26
Alabama,$8708.90
Alabama,$15270.18
Alabama,$13928.07
Alabama,$45208.16
Arizona,$17016.66
Arizona,$15322.46
Arizona,$14098.56
Arizona,$20706.94
Arizona,$22129.17
Arizona,$19770.77
Arizona,$27683.82
Arizona,$24765.66
Arizona,$17288.16
Arizona,$19234.31
Alabama,$36261.90
Arizona,$13601.50
Arizona,$24956.20
Arkansas,$18816.82
Arkansas,$4514.66
Arkansas,$21327.71
Arkansas,$14696.00
Arkansas,$11645.68
Arkansas,$12903.16
Arkansas,$11528.93
California,$36689.41
California,$43680.00
California,$53390.50
California,$26631.73
California,$28064.18
California,$26362.60
California,$27373.58
California,$29414.00
California,$30878.85
California,$34080.06
California,$16463.15
California,$24807.35
California,$32343.58
California,$37612.58
California,$30382.08
California,$25964.60
California,$45553.00
California,$24839.87
California,$45885.45
California,$21911.25
California,$77402.23
California,$27770.66
California,$34805.16
California,$42673.66
California,$42717.72
California,$35715.90
California,$65639.00
California,$55197.18
California,$56856.62
California,$41471.90
California,$54477.78
California,$33726.90
California,$38090.78
California,$22953.62
California,$39119.60
California,$34916.18
California,$39697.61
California,$21227.33
California,$31245.85
California,$28260.50
California,$62723.07
California,$35818.42
California,$35888.32
California,$47988.00
California,$44553.46
California,$22194.31
California,$83402.58
California,$25616.70
California,$32196.56
California,$23274.00
California,$41722.56
California,$65484.33
California,$36203.66
California,$32947.15
California,$39014.65
California,$39339.33
California,$26600.83
